217.3698 213.9352 203.358 241.4925 203.5837
227.9507 245.6808 217.4325 244.0833 214.1441
254.3498 241.5695 247.9114 253.0769 255.8719
251.7763 260.1824 288.432 295.823 278.3769
263.8879 305.1571 280.2694 288.6766 281.2884
302.7141 281.9186 295.1109 325.1284 306.8875
317.758 338.7682 314.8271 335.7756 351.77
352.1434 312.2068 373.0588 367.1495 350.1586
381.3161 384.1514 370.194 389.99 361.8647
387.0702 365.3545 407.3073 410.362 407.0059
382.1075 371.5613 405.5761 428.9021 411.5067
435.8001 433.7499 426.9088 438.8309 417.5561
445.0815 442.0698 442.5455 444.4558 455.1019
464.9897 481.2099 471.0228 478.2357 453.3829
505.8583 490.6451 481.2945 474.5648 481.6034
497.4426
