191.1852 190.5205 191.2855 188.9924 189.0171
190.3893 189.452 190.6091 190.0451 189.8832
190.5939 192.4075 190.5795 192.8643 193.5543
191.4004 189.7774 189.991 190.2755 191.2106
189.4107 189.8945 191.6869 188.4554 191.0675
190.2861 191.0109 190.0868 189.7989 191.057
190.3512 190.0309 191.5851 189.987 191.5211
191.5541 189.7706 189.1361 188.7877 189.2253
188.6281 188.9646 190.0461 190.6915 189.4407
189.6734 188.0083 190.9569 191.2348 189.7796
189.8788 190.3393 189.791 191.369 191.5159
190.9047 192.0333 191.1271 191.1513 189.3716
189.8105 189.55 188.9943 190.0057 189.2558
191.3553 190.1948 191.7488 190.7098 189.9787
189.2485 191.3863 190.1547 187.8612 192.593
190.4266 191.1031 191.7238 189.7461 191.303
191.3803 189.5447 190.5277 190.0965 191.4812
190.7654 192.4665 191.2629 192.3959 190.9998
189.7921 188.6318 191.9323 191.6881 190.7827
188.4735 190.5104 192.0164 191.582 190.9794
191.2626 189.5806 190.3699 189.8495 190.3189
190.5834 188.2216 191.4326 189.8419 190.1638
190.8397 190.9339 190.5648 191.2111 192.5362
189.9479 191.6441 189.2861 189.193 188.4184
188.1961 189.2756 189.822 189.5657 193.4196
191.1922 189.2543 189.7154 190.1134 190.0112
190.683 189.3991 190.3401 189.8334 189.0783
191.1464 191.1832 189.7918 190.1902 191.4263
190.4411 191.1746 190.1728 190.297 192.6429
187.3648 191.2836 191.1 192.2828 193.0223
191.3526 190.7523 191.4827 186.5166 191.0605
190.7962 189.3175 191.9936 190.6528 192.0172
190.5413 188.9663 189.4191 189.4948 188.9985
192.2675 188.619 190.889 188.7668 190.2707
190.7868 191.3212 190.562 190.5992 189.1349
191.8651 190.471 191.6268 190.6097 190.6126
192.2568 191.7395 190.8416 189.7279 190.1571
191.4271 192.0341 189.2514 189.162 189.6136
188.9173 191.675 187.4036 188.6614 191.3935
189.0424 190.6237 191.3828 189.6166 190.9054
190.2209 191.8387 190.5203 191.4872 192.5832
190.9145 192.2779 191.0432 191.2775 191.2686
191.0197 189.9632 191.5542 190.1508 187.5633
189.5624 188.635 190.3316 189.5051 189.7622
188.4501 190.9744 189.6608 189.918 190.866
189.8158 188.8434 189.7012 187.8743 187.9801
190.2148 189.652 190.5744 192.7026 188.7681
190.1943 189.8845 189.7767 191.385 190.9854
190.3784 189.8824 190.1963 190.62 189.8151
189.3398 189.185 192.0507 190.0784 190.68
190.6781 189.4755 190.0067 191.9412 189.6461
190.9561 190.1672 190.9867 189.0729 190.3387
188.5042 190.3163 190.1576 191.4547 190.7705
189.4869 191.331 191.3832 191.1081 189.985
188.9381 190.618 190.8349 191.2365 190.9237
190.1585 192.4126 191.1869 192.4764 190.3916
189.2158 189.8728 189.3653 191.5809 190.0347
190.9365 190.0091 190.9662 190.0822 191.0312
190.5268 189.8997 187.9088 191.9988 192.0092
190.4335 190.5936 190.1308 190.7247 190.5789
188.6939 190.3603 191.3666 189.7334 192.0109
189.0692 191.2463 191.0983 192.7657 191.2932
190.2449 190.8748 189.7897 189.5454 192.6609
191.3304 189.993 187.979 189.9613 191.2932
187.0937 189.8515 191.0392 190.8695 189.7684
189.7991 189.8907 189.3615 191.852 191.1805
190.1259 189.0695 189.8271 192.0933 191.1218
190.4382 189.3739 189.9644 189.8091 189.6913
190.8058 192.5273 191.6009 189.9635 190.9314
190.7806 190.4369 190.6875 191.4915 189.0189
189.477 191.6126 190.0391 192.0369 191.0762
191.914 189.8145 190.2437 190.708 189.9335
190.0512 192.0965 190.8077 190.2109 190.3148
188.1943 190.9685 189.477 190.6092 191.2715
190.7979 190.8853 190.4085 189.9501 192.8106
189.5932 189.8615 190.8605 191.4446 190.6741
189.314 191.1542 188.0467 188.7103 188.6541
189.984 190.165 189.5502 190.5623 190.6654
189.3578 193.8373 191.1042 191.4126 191.5632
190.4552 190.7699 193.1499 190.4586 188.1205
