    15.3222       11.675       8.7566     12.98377780  10.93035249
    9.05926788   6.69665136   3.21324653   1.43716790   2.25636612
   4.86539618   5.73823677   5.88704097   4.23990608   4.38162278
    6.50720621   6.79907539   2.93936522  -3.80213045 -10.71204621
 -15.98024039 -19.19427063 -20.58934069 -21.07290526 -24.66065222
-25.60218038 -23.10434656 -21.32014764 -19.73132247 -19.35516990
 -16.89729222 -16.11080591 -17.15554722 -18.17605970 -17.69067436
 -15.70241088 -14.25106049 -13.94356558 -15.22015163 -13.10507666
   -7.84959980  -4.44251779  -0.15342392   5.27072518  10.73061973
  13.40292548  12.70757209  12.51200241  15.20872177  18.84891491
   22.76353773  21.49428822  19.46368610  19.34651483  19.82141613
  15.82121217  10.18529859   4.28330699   0.28645820  -0.02497391
    0.70780906   0.62565395  -1.90349553  -1.31760310  -0.70671451
   -3.04316607  -4.86231648  -7.40415879 -10.72328038 -12.61846989
  -10.85426731  -6.27363810  -1.20152597   2.08095866   2.42640521
    2.64237605   4.37622896   7.42416832   9.71521260   8.93814767
   3.53089090  -4.29841309  -7.26355414  -7.73307737  -8.12843166
  -10.01979242 -13.76686421 -17.50012623 -20.91303659 -21.89217034
  -18.46860305 -16.85439513 -17.50797349 -16.07362053 -13.37848858
  -12.70719588 -12.25217440  -8.57474569  -6.06411017  -4.65139564
  -2.97259746  -0.15051844   0.75897321  -1.33896266  -2.87261427
  -0.28406962   3.45503510   8.52444173  12.36984705  14.89549340
  18.75208120  23.77253592  25.54127031  27.04586247  29.20258222
  32.58869951  33.57619201  35.14305042  39.93242230  44.21904385
  48.24140214  52.02060679  58.26876989  63.01487416  66.71728896
  69.26783530  70.00100584  72.26420842  70.56655878  69.00923153
  69.11961275  70.00808643  68.61406752  67.69076336  70.33453627
  73.50399099  76.48746949  83.49352205  87.64535496  88.47095907
  90.04617825  91.18011854  94.60144443  97.35323017  97.70627041
  96.84784140  94.40848764  92.20553634  89.38567759  87.59213141
  92.17584390  97.80844005 101.27264021  99.13133051  96.25494831
  93.80375887  91.72126068  93.02265653  94.81920179  98.08843954
 100.49178265  98.53920464  96.06303097  94.06325232  90.11502022
  85.38622143  81.53555016  77.51796382  73.35603408  72.13675216
  71.62856010  72.26188058  72.29018615  71.94150431  71.25350118
  71.14759074  73.06515547  76.18508282  78.94020412  82.35480145
  83.86975160  84.44214496  81.31770716  79.24640904  78.82735697
  76.53434215  73.62305606  69.55923010  68.72206534  73.27190162
  77.77105528  78.40634404  74.64922397  69.86384419  68.14314621
  67.57314400  70.72653309  75.48225926  76.61798508  77.20897240
