214.5422 178.0522 213.1962 200.4165 197.2197
227.8871 208.6682 194.0527 253.8754 238.8605
244.4088 228.1321 227.6775 259.1565 248.9384
256.2963 246.0658 248.4172 238.4819 237.5178
276.4328 234.2652 258.0853 231.1899 263.6323
265.7483 250.2887 248.3373 277.32 273.9106
284.5456 285.9324 269.1798 267.2147 261.4388
286.2327 260.6451 277.7189 289.5867 252.6583
258.4817 318.0674 278.7629 318.483 304.8231
324.2199 303.3173 316.1947 304.5587 313.8401
316.276 308.8384 305.7737 301.8853 319.4442
284.1476 291.7834 312.7277 307.9474 329.3967
347.6788 342.6301 342.4434 305.7177 316.8868
333.9325 346.6571 326.0457 335.1417 320.9992
348.3891 341.0533 375.9906 336.6972 353.8279
355.3579 328.9384 376.9284 374.0029 362.6997
356.1225 375.6964 366.3086 393.5602 345.4708
375.8379 378.8966 382.0429 389.3889 370.6821
390.4881 373.5236 400.9294 373.7267 409.9186
367.978 394.1482 391.4719 365.9984 411.1549
