1836.56 1771.2 1802.626 1817.521 1686.306
1727.889 1819.121 1795.734 1882.554 1829.685
1742.974 1882.703 1770.572 1662.66 1719.705
1727.252 1770.586 1853.815 1788.039 1757.047
1888.57 1894.789 1706.967 1846.155 1801.059
1689.473 1739.378 1697.821 1769.373 1932.653
1773.305 1800.112 1864.428 1908.571 1842.5
1796.232 1782.5 1811.403 1662.47 1803.913
1771.554 1864.511 1769.426 1798.725 1839.617
1915.775 1861.61 1830.564 1814.417 1756.572
1688.622 1834.412 1755.704 1836.429 1852.668
1782.47 1814.758 1868.214 1796.382 1809.395
1779.202 1725.905 1672.175 1856.714 1827.931
1890.554 1872.707 1862.38 1944.007 1916.817
1818.516 1820.749 1802.873 1750.639 1717.812
1776.53 1883.018 1830.965 1856.157 1859.548
1983.386 1787.731 1696.391 1738.882 1822.09
1749.343 1713.033 1858.818 1829.306 1823.493
1763.34 1862.172 1902.545 1808.803 1727.699
1830.56 1840.637 1758.258 1822.5 1886.945
1863.652 1801.563 1855.072 1806.071 1873.568
1939.272 1799.279 1890.237 1807.804 1715.286
1642.198 1656.837 1783.161 1748.7 1775.755
1707.53 1660.989 1735.375 1700.898 1633.731
1684.794 1703.558 1698.119 1751.036 1696.364
1722.01 1779.273 1677.737 1684.33 1759.766
1676.436 1666.264 1771.491 1731.261 1717.634
1705.063 1630.719 1614.984 1682.126
