519.7259 519.6871 524.5855 504.6546 516.5158
527.6278 531.0435 553.9452 533.7245 533.7631
563.441 565.5786 560.8714 534.7527 533.2857
539.6894 525.4217 568.4521 520.3942 561.0005
563.3522 566.7944 543.7148 559.165 566.8616
588.8217 571.7772 589.8248 564.1112 596.5735
563.5293 597.8253 587.947 610.593 577.6937
607.6631 598.6426 576.1114 621.5775 620.8704
608.1318 601.9639 592.3669 616.077 616.075
595.4233 584.5586 581.3544 610.8844 629.3958
593.45 616.6413 651.7521 619.8439 610.4782
634.8845 636.7975 626.6152 646.8191 632.7904
629.1561 639.5347 645.149 647.8687 638.2176
657.2494 662.572 604.0989 651.9101 723.3255
689.9366 672.0236 658.7325 642.4241 661.6891
679.9702 655.1168 690.5156 695.6676 682.1256
665.7013 681.2252 662.2452 687.8967 676.2203
717.2614 668.0484 704.1216 684.5281 684.7527
663.6685 709.3498 703.2562 711.0374 731.3709
728.7558 702.116 732.7474 701.4151 733.5464
714.7744 723.1591 734.9038 718.9609 724.6985
751.4058 729.2499 744.1552 758.9691 750.5398
723.0095 730.3813 766.8164 753.1099 768.359
764.1162 764.5252 727.9697 774.4252 762.861
766.1741 796.4882 780.3504 775.1153 776.7404
747.6889 809.5406 772.7074 792.1639 759.6069
785.5179 784.3645 819.7024 778.731 799.4508
780.2558 765.3092 791.9419 783.2629 795.3956
799.5838 808.1893 793.293 805.3094 800.9222
822.4661 788.2168 789.3151 832.8965 809.8195
