1187.282 1092.946 1124.011 1061.801 1083.662
1247.635 1155.808 1205.979 1215.092 1156.725
1121.419 1161.893 1260.316 1273.169 1247.021
1152.524 1161.794 1218.719 1214.312 1313.903
1332.28 1314.573 1227.108 1256.106 1255.798
1264.207 1260.917 1194.143 1247.238 1236.745
1199.408 1299.632 1241.554 1287.11 1159.207
1218.158 1165 1160.909 1250.788 1288.644
1303.07 1211.745 1205.692 1218.253 1231.337
1185.119 1208.034 1182.882 1265.009 1243.671
1235.908 1330.908 1331.058 1331.009 1430.235
1397.011 1339.431 1302.812 1316.351 1323.662
1350.928 1368.692 1358.218 1382.789 1372.59
1357.358 1310.241 1111.503 1369.993 1467.562
1387.588 1366.725 1304.769 1453.24 1470.153
1396.348 1332.283 1371.626 1381.381 1327.712
1355.698 1355.988 1273.012 1365.418 1303.759
1344.57 1343.09 1344.88 1327.172 1432.496
1436.812 1515.707 1412.5 1399.651 1467.947
1474.497 1445.42 1514.304 1442.769 1529.323
1482.12 1469.656 1526.005 1423.661 1381.244
1511.784 1489.811 1383.917 1398.981 1410.944
1451.662 1471.625 1460.156 1484.721 1480.014
1464.938 1449.714 1370.49 1417.731 1566.144
1549.184 1594.297 1524.765 1516.941 1489.96
1508.543 1601.857 1649.955 1583.716 1473.613
1525.447 1531.819 1496.564 1496.75 1487.529
1465.321 1483.066 1409.053 1393.661 1455.758
1476.532 1538.23 1546.528 1603.273 1593.361
1552.293 1478.299 1442.517 1574.651 1550.224
