1.82578 1.205839 1.398221 1.448215 0.5669871
1.320999 2.548797 -0.5563693 0.5529186 -1.398239
0.07626607 -0.6442988 -1.848088 1.152146 -0.8660799
-0.3900112 0.2478782 -0.6673982 0.6474787 0.6422335
0.5422025 0.08045307 1.642418 0.5306235 1.143927
2.30174 1.873121 1.152406 0.6063218 0.7965729
0.5902888 1.906488 1.105727 1.266363 3.161985
2.443875 1.320588 1.737564 0.598879 1.977121
2.309616 0.3667494 0.1091479 1.651667 0.77272
-1.167863 -1.968027 -1.251706 -1.487003 0.5764631
-0.5916031 -2.570286 -1.473807 -3.443345 -1.772761
-3.305454 -2.113824 -5.541695 -3.736348 -4.254069
-4.47115 -3.239432 -3.603128 -4.921039 -3.710031
-3.612471 -4.900346 -3.217075 -3.056558 -2.949926
-3.58414 -3.411778 -3.731746 -2.04696 -2.128801
-2.908426 -1.421319 -1.03909 -1.910789 -2.650442
-1.943445 -3.755352 -3.289966 -5.039981 -2.628684
-1.641732 -3.922331 -3.363155 -2.69686 -2.799466
-3.320472 -5.132625 -4.422687 -5.014226 -3.870341
-1.868322 -3.915699 -3.670441 -2.864298 -1.544016
-3.487388 -2.284809 -2.517076 -2.096448 -3.879225
-3.228916 -2.800817 -4.083235 -3.771895 -3.51763
-4.361901 -4.059736 -3.34652 -5.422172 -4.137495
-4.410486 -4.838204 -3.684646 -4.03787 -4.843502
-3.078483 -3.224422 -4.866136 -5.53008 -4.279303
-5.006508 -5.499689 -3.661321 -5.253668 -4.740375
-5.188836 -4.300164 -4.894949 -3.599165 -4.782247
-4.972679 -5.25121 -6.017355 -3.470622 -5.130264
-4.088061 -3.987606 -5.347939 -6.795397 -6.262667
-6.030143 -5.402174 -4.687992 -6.551941 -7.400434
-8.518292 -6.227691 -5.688558 -7.181512 -6.77661
-6.677022 -6.824805 -8.3971 -8.238439 -8.692375
-7.419733 -7.990802 -7.609132 -7.443947 -7.458697
-7.274062 -6.842887 -5.869246 -6.072888 -5.6944
