61.38557 63.03744 58.62897 61.37697 63.14349
61.88171 65.40602 66.25048 63.55355 65.06735
62.41299 62.27417 60.80922 64.45307 59.97794
59.88129 63.04082 60.84683 66.38765 66.0216
65.23135 65.81048 62.78233 62.65647 63.26709
65.83246 61.57643 59.05488 63.07733 60.12306
66.887 66.17875 64.4926 67.23104 64.15585
62.00061 62.8862 66.28536 61.86878 57.0013
60.86552 59.00845 67.3521 66.09653 65.01012
69.37542 66.3827 64.05606 64.41435 67.49884
62.57064 54.79302 59.41943 58.47496 67.53674
67.52091 64.61073 70.79842 66.78986 65.44938
65.93063 68.21156 62.78034 52.79217 56.41456
58.31278 68.47419 68.59982 66.359 72.39963
67.28258 65.28303 65.23324 69.01572 63.40158
53.40633 55.50841 57.80521 68.78421 69.08781
65.76026 72.86248 67.03442 66.63744 67.73133
70.69674 62.99517 54.42852 54.96946 59.40043
70.20364 70.21037 66.8254 73.05335 67.9481
67.37554 70.41087 72.74939 63.75127 55.11786
54.59335 59.1067 70.36396 70.7656 67.37921
73.39884 67.53592 67.82556 71.6959 74.01007
63.51467 54.88871 54.91306 60.02493 71.04349
71.80914 69.25946 74.03627 68.46264 67.25925
71.14368 73.39237 63.31183 53.80058 52.94996
60.20801 70.7859 72.49454 71.88524 76.20623
68.006 67.83978 69.57737 73.12778 62.43665
52.75205 52.25851 60.06257 69.56307 72.97612
72.7364 76.43186 66.5605 67.26101 69.70846
74.44812 61.81196 52.81867 52.32344 61.00692
